Entry_Date,Previous_timesheet_status,Current_timesheet_status,Full_name,Employee_number,Person_status,Employment_type,Client_name,Job_name,Hours,Task_name,Billing_rate,Cost,Time_Entry_ID,Timesheet_ID,Person_ID,Client_ID,Job_ID,Task_ID
6/22/2014,open,locked,Gregory Standifer,na,Active,Employee,QWERTY Logistics,Payroll integration,4,Meeting,190,10,1393473,1775143,100000003,100000011,100000005,100000002
7/1/2014,open,locked,Claudia Mendes,na,Active,Employee,Sirius Cybernetics Corp.,New product lineup,5.25,Meeting,190,10,1060096,1106909,100000003,100000013,100000009,100000002
7/31/2014,open,locked,Stephen Harmon,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,2.25,Meeting,190,10,1679542,1273052,100000003,100000013,100000014,100000002
7/14/2014,open,locked,Shirley Weise,na,Active,Employee,Stark Industries,Fall marketing campaign,1.5,Meeting,190,10,1957876,1311457,100000003,100000004,100000012,100000002
7/8/2014,open,locked,William Borden,na,Active,Employee,Stark Industries,Payroll integration,0.75,Meeting,190,10,1135158,1754764,100000003,100000004,100000005,100000002
6/27/2014,open,locked,Michael Bonner,na,Active,Employee,Sirius Cybernetics Corp.,Fall marketing campaign,0.5,Meeting,190,10,1786371,1367754,100000003,100000013,100000012,100000002
8/10/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,Payroll integration,3.25,Meeting,190,10,1568377,1988299,100000003,100000006,100000005,100000002
8/16/2014,open,locked,Ray Price,na,Active,Employee,Stark Industries,Project Molybdenum,1.25,Meeting,190,10,1926768,1774996,100000003,100000004,100000001,100000002
7/28/2014,open,locked,Shirley Weise,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,5.5,Meeting,190,10,1140478,1060726,100000003,100000000,100000009,100000002
6/13/2014,open,locked,Jackie Winfield,na,Active,Employee,QWERTY Logistics,Payroll integration,3.75,Meeting,190,10,1569984,1442185,100000003,100000011,100000005,100000002
8/27/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,New product lineup,5.25,Meeting,190,10,1522134,1931761,100000003,100000006,100000009,100000002
8/31/2014,open,locked,Shirley Weise,na,Active,Employee,QWERTY Logistics,Payroll integration,2.25,Meeting,190,10,1185404,1791273,100000003,100000011,100000005,100000002
7/10/2014,open,locked,Ray Price,na,Active,Employee,QWERTY Logistics,Project Molybdenum,2.25,Meeting,190,10,1334890,1480341,100000003,100000011,100000001,100000002
7/1/2014,open,locked,Jackie Winfield,na,Active,Employee,Western Gas & Electric,Payroll integration,2.25,Meeting,190,10,1311612,1956941,100000003,100000008,100000005,100000002
7/4/2014,open,locked,Michael Bonner,na,Active,Employee,Sirius Cybernetics Corp.,Project Molybdenum,5.5,Meeting,190,10,1330071,1384862,100000003,100000013,100000001,100000002
6/11/2014,open,locked,William Borden,na,Active,Employee,Western Gas & Electric,Cloud migration,2,Meeting,190,10,1049183,1709568,100000003,100000008,100000014,100000002
6/17/2014,open,locked,Shirley Weise,na,Active,Employee,North Central Positronics,Export feature,4,Meeting,190,10,1253623,1344738,100000003,100000010,100000015,100000002
7/25/2014,open,locked,Jackie Winfield,na,Active,Employee,Nakatomi Trading Corp.,API v2.0 update,4.5,Meeting,190,10,1462513,1573785,100000003,100000000,100000007,100000002
7/29/2014,open,locked,Ray Price,na,Active,Employee,Stark Industries,Payroll integration,3.75,Meeting,190,10,1251797,1132305,100000003,100000004,100000005,100000002
6/16/2014,open,locked,Stephen Harmon,na,Active,Employee,Stark Industries,Export feature,1.25,Meeting,190,10,1019735,1656623,100000003,100000004,100000015,100000002
8/20/2014,open,locked,Paul Pilkington,na,Active,Employee,QWERTY Logistics,Payroll integration,4.25,Meeting,190,10,1614562,1710507,100000003,100000011,100000005,100000002
8/12/2014,open,locked,Claudia Mendes,na,Active,Employee,North Central Positronics,New product lineup,2.75,Meeting,190,10,1563576,1336399,100000003,100000010,100000009,100000002
8/2/2014,open,locked,Jackie Winfield,na,Active,Employee,Western Gas & Electric,Project Molybdenum,3.25,Meeting,190,10,1203380,1252404,100000003,100000008,100000001,100000002
7/25/2014,open,locked,Ray Price,na,Active,Employee,Sirius Cybernetics Corp.,API v2.0 update,2.5,Meeting,190,10,1861071,1496612,100000003,100000013,100000007,100000002
8/29/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Mammoth Pictures,Export feature,2.75,Meeting,190,10,1360088,1932919,100000003,100000006,100000015,100000002
8/7/2014,open,locked,Ray Price,na,Active,Employee,Western Gas & Electric,Export feature,0,Meeting,190,10,1962682,1028648,100000003,100000008,100000015,100000002
6/6/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Mammoth Pictures,Export feature,3,Meeting,190,10,1298963,1762083,100000003,100000006,100000015,100000002
7/21/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Nakatomi Trading Corp.,Payroll integration,5.75,Meeting,190,10,1760322,1446582,100000003,100000000,100000005,100000002
7/20/2014,open,locked,Claudia Mendes,na,Active,Employee,North Central Positronics,Cloud migration,2.75,Meeting,190,10,1041027,1750252,100000003,100000010,100000014,100000002
8/2/2014,open,locked,Jackie Winfield,na,Active,Employee,Stark Industries,New product lineup,2.5,Meeting,190,10,1803831,1334812,100000003,100000004,100000009,100000002
6/8/2014,open,locked,Paul Pilkington,na,Active,Employee,QWERTY Logistics,Cloud migration,5.75,Meeting,190,10,1683354,1118478,100000003,100000011,100000014,100000002
6/11/2014,open,locked,William Borden,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,2.25,Meeting,190,10,1089569,1502587,100000003,100000013,100000014,100000002
7/19/2014,open,locked,William Borden,na,Active,Employee,Sirius Cybernetics Corp.,Export feature,0.5,Meeting,190,10,1880392,1466957,100000003,100000013,100000015,100000002
8/4/2014,open,locked,Michael Bonner,na,Active,Employee,Sirius Cybernetics Corp.,Project Molybdenum,4,Meeting,190,10,1778123,1668757,100000003,100000013,100000001,100000002
7/2/2014,open,locked,Jackie Winfield,na,Active,Employee,Stark Industries,Fall marketing campaign,4.75,Meeting,190,10,1960547,1207684,100000003,100000004,100000012,100000002
8/21/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Mammoth Pictures,Export feature,0.25,Meeting,190,10,1486002,1628594,100000003,100000006,100000015,100000002
6/13/2014,open,locked,Claudia Mendes,na,Active,Employee,Sirius Cybernetics Corp.,Export feature,3,Meeting,190,10,1447327,1002351,100000003,100000013,100000015,100000002
6/29/2014,open,locked,William Borden,na,Active,Employee,QWERTY Logistics,Export feature,3.75,Meeting,190,10,1153912,1431300,100000003,100000011,100000015,100000002
7/7/2014,open,locked,Shirley Weise,na,Active,Employee,QWERTY Logistics,New product lineup,5.25,Meeting,190,10,1682100,1056903,100000003,100000011,100000009,100000002
8/19/2014,open,locked,Michael Bonner,na,Active,Employee,North Central Positronics,API v2.0 update,4.75,Meeting,190,10,1950773,1506562,100000003,100000010,100000007,100000002
7/31/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,4,Meeting,190,10,1326205,1730845,100000003,100000013,100000005,100000002
7/3/2014,open,locked,Paul Pilkington,na,Active,Employee,North Central Positronics,New product lineup,1.5,Meeting,190,10,1089074,1677763,100000003,100000010,100000009,100000002
8/2/2014,open,locked,Paul Pilkington,na,Active,Employee,Western Gas & Electric,Export feature,0.5,Meeting,190,10,1300017,1148057,100000003,100000008,100000015,100000002
8/31/2014,open,locked,Shirley Weise,na,Active,Employee,QWERTY Logistics,New product lineup,5.5,Meeting,190,10,1393238,1735066,100000003,100000011,100000009,100000002
7/28/2014,open,locked,Ray Price,na,Active,Employee,North Central Positronics,API v2.0 update,1.5,Meeting,190,10,1601220,1143457,100000003,100000010,100000007,100000002
8/30/2014,open,locked,Gregory Standifer,na,Active,Employee,Western Gas & Electric,Payroll integration,1.5,Meeting,190,10,1708279,1357082,100000003,100000008,100000005,100000002
7/23/2014,open,locked,William Borden,na,Active,Employee,QWERTY Logistics,Cloud migration,2,Meeting,190,10,1095627,1130230,100000003,100000011,100000014,100000002
8/15/2014,open,locked,Paul Pilkington,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,2.25,Meeting,190,10,1251278,1484662,100000003,100000008,100000012,100000002
8/16/2014,open,locked,Stephen Harmon,na,Active,Employee,North Central Positronics,Project Molybdenum,3.25,Meeting,190,10,1996190,1424855,100000003,100000010,100000001,100000002
8/14/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Nakatomi Trading Corp.,Payroll integration,3.5,Meeting,190,10,1148830,1555794,100000003,100000000,100000005,100000002
8/1/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,API v2.0 update,0.75,Meeting,190,10,1991906,1214112,100000003,100000006,100000007,100000002
8/7/2014,open,locked,Michael Bonner,na,Active,Employee,Sirius Cybernetics Corp.,Fall marketing campaign,5,Meeting,190,10,1733739,1590706,100000003,100000013,100000012,100000002
6/26/2014,open,locked,Stephen Harmon,na,Active,Employee,Western Gas & Electric,API v2.0 update,0.25,Meeting,190,10,1046975,1329349,100000003,100000008,100000007,100000002
6/5/2014,open,locked,Gregory Standifer,na,Active,Employee,Mammoth Pictures,Fall marketing campaign,5.25,Meeting,190,10,1648780,1142482,100000003,100000006,100000012,100000002
7/3/2014,open,locked,Ray Price,na,Active,Employee,North Central Positronics,New product lineup,4.75,Meeting,190,10,1564097,1822311,100000003,100000010,100000009,100000002
8/3/2014,open,locked,Stephen Harmon,na,Active,Employee,QWERTY Logistics,New product lineup,4.75,Meeting,190,10,1634424,1882415,100000003,100000011,100000009,100000002
7/11/2014,open,locked,Stephen Harmon,na,Active,Employee,Sirius Cybernetics Corp.,New product lineup,2,Meeting,190,10,1442442,1505953,100000003,100000013,100000009,100000002
6/9/2014,open,locked,Michael Bonner,na,Active,Employee,Mammoth Pictures,Project Molybdenum,5.25,Meeting,190,10,1939202,1012846,100000003,100000006,100000001,100000002
6/15/2014,open,locked,Shirley Weise,na,Active,Employee,North Central Positronics,Payroll integration,4.25,Meeting,190,10,1926678,1068429,100000003,100000010,100000005,100000002
8/1/2014,open,locked,William Borden,na,Active,Employee,Stark Industries,Fall marketing campaign,5.5,Meeting,190,10,1838642,1610359,100000003,100000004,100000012,100000002
7/21/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,Export feature,3,Meeting,190,10,1819614,1744986,100000003,100000006,100000015,100000002
8/26/2014,open,locked,William Borden,na,Active,Employee,Stark Industries,Payroll integration,2,Meeting,190,10,1622714,1824046,100000003,100000004,100000005,100000002
9/1/2014,open,locked,Jackie Winfield,na,Active,Employee,QWERTY Logistics,Project Molybdenum,3.25,Meeting,190,10,1096133,1719971,100000003,100000011,100000001,100000002
8/17/2014,open,locked,William Borden,na,Active,Employee,Western Gas & Electric,Project Molybdenum,0.5,Meeting,190,10,1210109,1291791,100000003,100000008,100000001,100000002
7/4/2014,open,locked,Claudia Mendes,na,Active,Employee,North Central Positronics,Cloud migration,3.75,Meeting,190,10,1210648,1383787,100000003,100000010,100000014,100000002
8/27/2014,open,locked,William Borden,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,2.25,Meeting,190,10,1377697,1536306,100000003,100000000,100000009,100000002
6/4/2014,open,locked,Ray Price,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,5.75,Meeting,190,10,1501502,1087177,100000003,100000013,100000014,100000002
7/12/2014,open,locked,Michael Bonner,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,1.25,Meeting,190,10,1843586,1882664,100000003,100000013,100000014,100000002
6/13/2014,open,locked,Stephen Harmon,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,0.75,Meeting,190,10,1475659,1771786,100000003,100000000,100000009,100000002
6/26/2014,open,locked,Gregory Standifer,na,Active,Employee,Stark Industries,Payroll integration,1,Meeting,190,10,1422526,1651393,100000003,100000004,100000005,100000002
7/2/2014,open,locked,Michael Bonner,na,Active,Employee,Mammoth Pictures,Cloud migration,5.75,Meeting,190,10,1752748,1191954,100000003,100000006,100000014,100000002
8/28/2014,open,locked,William Borden,na,Active,Employee,Nakatomi Trading Corp.,Cloud migration,4,Meeting,190,10,1731990,1487446,100000003,100000000,100000014,100000002
6/9/2014,open,locked,William Borden,na,Active,Employee,Sirius Cybernetics Corp.,Project Molybdenum,0,Meeting,190,10,1219839,1060109,100000003,100000013,100000001,100000002
6/26/2014,open,locked,Jackie Winfield,na,Active,Employee,QWERTY Logistics,Export feature,2.75,Meeting,190,10,1431140,1395506,100000003,100000011,100000015,100000002
8/25/2014,open,locked,Michael Bonner,na,Active,Employee,Mammoth Pictures,New product lineup,5.5,Meeting,190,10,1820410,1416331,100000003,100000006,100000009,100000002
7/18/2014,open,locked,Shirley Weise,na,Active,Employee,Nakatomi Trading Corp.,Project Molybdenum,3.75,Meeting,190,10,1868777,1377809,100000003,100000000,100000001,100000002
7/26/2014,open,locked,Shirley Weise,na,Active,Employee,Mammoth Pictures,Payroll integration,5.75,Meeting,190,10,1370408,1683949,100000003,100000006,100000005,100000002
6/6/2014,open,locked,Stephen Harmon,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,1.25,Meeting,190,10,1848708,1306476,100000003,100000000,100000012,100000002
8/13/2014,open,locked,Gregory Standifer,na,Active,Employee,QWERTY Logistics,Cloud migration,0.25,Meeting,190,10,1704406,1484462,100000003,100000011,100000014,100000002
7/30/2014,open,locked,Shirley Weise,na,Active,Employee,Mammoth Pictures,Project Molybdenum,5.5,Meeting,190,10,1617574,1000055,100000003,100000006,100000001,100000002
8/20/2014,open,locked,Shirley Weise,na,Active,Employee,Stark Industries,Cloud migration,0.5,Meeting,190,10,1976774,1506982,100000003,100000004,100000014,100000002
7/11/2014,open,locked,Paul Pilkington,na,Active,Employee,Western Gas & Electric,Export feature,4.75,Meeting,190,10,1116404,1130999,100000003,100000008,100000015,100000002
7/25/2014,open,locked,Ray Price,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,1.75,Meeting,190,10,1326004,1047183,100000003,100000008,100000012,100000002
7/14/2014,open,locked,Claudia Mendes,na,Active,Employee,Stark Industries,Export feature,5,Meeting,190,10,1470338,1486135,100000003,100000004,100000015,100000002
6/29/2014,open,locked,Gregory Standifer,na,Active,Employee,North Central Positronics,Fall marketing campaign,0.25,Meeting,190,10,1688491,1653172,100000003,100000010,100000012,100000002
6/4/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Stark Industries,Export feature,2.25,Meeting,190,10,1819676,1948445,100000003,100000004,100000015,100000002
6/8/2014,open,locked,William Borden,na,Active,Employee,QWERTY Logistics,Export feature,5.25,Meeting,190,10,1511372,1356992,100000003,100000011,100000015,100000002
6/27/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,2.5,Meeting,190,10,1915997,1973286,100000003,100000000,100000009,100000002
8/12/2014,open,locked,Jackie Winfield,na,Active,Employee,QWERTY Logistics,Project Molybdenum,2,Meeting,190,10,1438714,1532314,100000003,100000011,100000001,100000002
8/21/2014,open,locked,Stephen Harmon,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,4,Meeting,190,10,1255012,1765859,100000003,100000008,100000012,100000002
7/21/2014,open,locked,Shirley Weise,na,Active,Employee,Western Gas & Electric,Export feature,4.25,Meeting,190,10,1374190,1451169,100000003,100000008,100000015,100000002
8/24/2014,open,locked,Ray Price,na,Active,Employee,North Central Positronics,New product lineup,3.5,Meeting,190,10,1608623,1334013,100000003,100000010,100000009,100000002
7/16/2014,open,locked,Elizabeth Stewart,na,Active,Employee,QWERTY Logistics,Fall marketing campaign,2.75,Meeting,190,10,1678353,1618920,100000003,100000011,100000012,100000002
7/19/2014,open,locked,Gregory Standifer,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,2.25,Meeting,190,10,1675350,1578589,100000003,100000013,100000005,100000002
6/9/2014,open,locked,Stephen Harmon,na,Active,Employee,Stark Industries,Payroll integration,1,Meeting,190,10,1155385,1278698,100000003,100000004,100000005,100000002
8/23/2014,open,locked,Claudia Mendes,na,Active,Employee,Nakatomi Trading Corp.,Project Molybdenum,2.75,Meeting,190,10,1624461,1861624,100000003,100000000,100000001,100000002
7/28/2014,open,locked,Shirley Weise,na,Active,Employee,QWERTY Logistics,New product lineup,3.5,Meeting,190,10,1814025,1604501,100000003,100000011,100000009,100000002
7/28/2014,open,locked,Stephen Harmon,na,Active,Employee,QWERTY Logistics,Cloud migration,0.75,Meeting,190,10,1566006,1641619,100000003,100000011,100000014,100000002
8/24/2014,open,locked,Paul Pilkington,na,Active,Employee,QWERTY Logistics,Fall marketing campaign,0.5,Meeting,190,10,1675107,1180854,100000003,100000011,100000012,100000002
8/3/2014,open,locked,Paul Pilkington,na,Active,Employee,Nakatomi Trading Corp.,API v2.0 update,3,Meeting,190,10,1982551,1071391,100000003,100000000,100000007,100000002
7/18/2014,open,locked,Shirley Weise,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,4.75,Meeting,190,10,1105111,1790244,100000003,100000008,100000012,100000002
7/2/2014,open,locked,William Borden,na,Active,Employee,QWERTY Logistics,Payroll integration,0.25,Meeting,190,10,1088963,1620208,100000003,100000011,100000005,100000002
6/16/2014,open,locked,Ray Price,na,Active,Employee,Mammoth Pictures,Payroll integration,3,Meeting,190,10,1122476,1901937,100000003,100000006,100000005,100000002
8/11/2014,open,locked,William Borden,na,Active,Employee,North Central Positronics,Payroll integration,2.25,Meeting,190,10,1783780,1902408,100000003,100000010,100000005,100000002
6/30/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,Cloud migration,3.5,Meeting,190,10,1807943,1633851,100000003,100000006,100000014,100000002
8/11/2014,open,locked,Shirley Weise,na,Active,Employee,North Central Positronics,Project Molybdenum,2.75,Meeting,190,10,1831768,1936235,100000003,100000010,100000001,100000002
8/9/2014,open,locked,William Borden,na,Active,Employee,Stark Industries,Payroll integration,3.75,Meeting,190,10,1055349,1509494,100000003,100000004,100000005,100000002
6/6/2014,open,locked,Michael Bonner,na,Active,Employee,North Central Positronics,Project Molybdenum,1.25,Meeting,190,10,1525433,1133780,100000003,100000010,100000001,100000002
7/3/2014,open,locked,Paul Pilkington,na,Active,Employee,Nakatomi Trading Corp.,Payroll integration,0.25,Meeting,190,10,1451142,1838682,100000003,100000000,100000005,100000002
6/26/2014,open,locked,William Borden,na,Active,Employee,Mammoth Pictures,New product lineup,4,Meeting,190,10,1033459,1210317,100000003,100000006,100000009,100000002
6/6/2014,open,locked,William Borden,na,Active,Employee,QWERTY Logistics,Project Molybdenum,3.25,Meeting,190,10,1995072,1056954,100000003,100000011,100000001,100000002
6/22/2014,open,locked,Michael Bonner,na,Active,Employee,Mammoth Pictures,New product lineup,1.5,Meeting,190,10,1628700,1260755,100000003,100000006,100000009,100000002
7/2/2014,open,locked,Shirley Weise,na,Active,Employee,Mammoth Pictures,API v2.0 update,5,Meeting,190,10,1583402,1320854,100000003,100000006,100000007,100000002
8/16/2014,open,locked,Jackie Winfield,na,Active,Employee,QWERTY Logistics,API v2.0 update,1.25,Meeting,190,10,1018523,1293192,100000003,100000011,100000007,100000002
7/9/2014,open,locked,Michael Bonner,na,Active,Employee,Sirius Cybernetics Corp.,New product lineup,3.75,Meeting,190,10,1271921,1910009,100000003,100000013,100000009,100000002
6/23/2014,open,locked,Ray Price,na,Active,Employee,Mammoth Pictures,Payroll integration,5.75,Meeting,190,10,1529083,1891706,100000003,100000006,100000005,100000002
8/19/2014,open,locked,Michael Bonner,na,Active,Employee,Mammoth Pictures,Project Molybdenum,2.75,Meeting,190,10,1776446,1168591,100000003,100000006,100000001,100000002
7/31/2014,open,locked,Claudia Mendes,na,Active,Employee,Stark Industries,Payroll integration,3.75,Meeting,190,10,1309559,1715694,100000003,100000004,100000005,100000002
8/8/2014,open,locked,Michael Bonner,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,5,Meeting,190,10,1026128,1356376,100000003,100000000,100000012,100000002
7/29/2014,open,locked,Paul Pilkington,na,Active,Employee,QWERTY Logistics,New product lineup,3.5,Meeting,190,10,1609139,1825495,100000003,100000011,100000009,100000002
8/20/2014,open,locked,Shirley Weise,na,Active,Employee,Western Gas & Electric,Payroll integration,1.75,Meeting,190,10,1741377,1184994,100000003,100000008,100000005,100000002
6/6/2014,open,locked,Paul Pilkington,na,Active,Employee,Mammoth Pictures,Payroll integration,1.75,Meeting,190,10,1024205,1426551,100000003,100000006,100000005,100000002
6/24/2014,open,locked,Ray Price,na,Active,Employee,Sirius Cybernetics Corp.,Fall marketing campaign,4,Meeting,190,10,1735939,1693856,100000003,100000013,100000012,100000002
6/19/2014,open,locked,Michael Bonner,na,Active,Employee,QWERTY Logistics,New product lineup,0.5,Meeting,190,10,1932524,1960607,100000003,100000011,100000009,100000002
6/10/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Western Gas & Electric,Payroll integration,4.25,Meeting,190,10,1960934,1015884,100000003,100000008,100000005,100000002
8/21/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Western Gas & Electric,Export feature,3.75,Meeting,190,10,1323077,1773816,100000003,100000008,100000015,100000002
8/19/2014,open,locked,Paul Pilkington,na,Active,Employee,Western Gas & Electric,New product lineup,0,Meeting,190,10,1797832,1609228,100000003,100000008,100000009,100000002
6/15/2014,open,locked,William Borden,na,Active,Employee,Mammoth Pictures,Export feature,5,Meeting,190,10,1009225,1442494,100000003,100000006,100000015,100000002
7/2/2014,open,locked,Shirley Weise,na,Active,Employee,Stark Industries,Cloud migration,0,Meeting,190,10,1038988,1423438,100000003,100000004,100000014,100000002
8/29/2014,open,locked,Elizabeth Stewart,na,Active,Employee,North Central Positronics,API v2.0 update,1,Meeting,190,10,1810161,1933403,100000003,100000010,100000007,100000002
7/12/2014,open,locked,Stephen Harmon,na,Active,Employee,Sirius Cybernetics Corp.,New product lineup,5.5,Meeting,190,10,1108161,1485633,100000003,100000013,100000009,100000002
7/17/2014,open,locked,Michael Bonner,na,Active,Employee,Nakatomi Trading Corp.,API v2.0 update,4.75,Meeting,190,10,1358512,1207153,100000003,100000000,100000007,100000002
6/15/2014,open,locked,Shirley Weise,na,Active,Employee,Western Gas & Electric,Project Molybdenum,3.75,Meeting,190,10,1335089,1207741,100000003,100000008,100000001,100000002
8/27/2014,open,locked,William Borden,na,Active,Employee,QWERTY Logistics,Payroll integration,2.25,Meeting,190,10,1714086,1481031,100000003,100000011,100000005,100000002
8/27/2014,open,locked,Paul Pilkington,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,4.25,Meeting,190,10,1953816,1115465,100000003,100000013,100000014,100000002
7/15/2014,open,locked,Jackie Winfield,na,Active,Employee,Sirius Cybernetics Corp.,Project Molybdenum,5.25,Meeting,190,10,1634040,1788856,100000003,100000013,100000001,100000002
7/1/2014,open,locked,Ray Price,na,Active,Employee,Mammoth Pictures,Fall marketing campaign,4,Meeting,190,10,1038630,1761678,100000003,100000006,100000012,100000002
8/31/2014,open,locked,Ray Price,na,Active,Employee,Stark Industries,Payroll integration,3.5,Meeting,190,10,1011286,1201780,100000003,100000004,100000005,100000002
8/14/2014,open,locked,William Borden,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,3,Meeting,190,10,1374776,1261495,100000003,100000013,100000014,100000002
8/18/2014,open,locked,Ray Price,na,Active,Employee,Stark Industries,API v2.0 update,2.75,Meeting,190,10,1754112,1986260,100000003,100000004,100000007,100000002
7/19/2014,open,locked,Claudia Mendes,na,Active,Employee,Western Gas & Electric,New product lineup,4.5,Meeting,190,10,1655725,1074093,100000003,100000008,100000009,100000002
8/13/2014,open,locked,Shirley Weise,na,Active,Employee,Stark Industries,Fall marketing campaign,2.5,Meeting,190,10,1792962,1827328,100000003,100000004,100000012,100000002
8/28/2014,open,locked,Jackie Winfield,na,Active,Employee,Mammoth Pictures,API v2.0 update,3.75,Meeting,190,10,1550962,1731723,100000003,100000006,100000007,100000002
6/17/2014,open,locked,Michael Bonner,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,4.25,Meeting,190,10,1411928,1204472,100000003,100000008,100000012,100000002
6/12/2014,open,locked,Claudia Mendes,na,Active,Employee,North Central Positronics,API v2.0 update,0,Meeting,190,10,1587332,1259619,100000003,100000010,100000007,100000002
7/5/2014,open,locked,Michael Bonner,na,Active,Employee,Mammoth Pictures,Fall marketing campaign,2.75,Meeting,190,10,1865875,1350806,100000003,100000006,100000012,100000002
8/12/2014,open,locked,Gregory Standifer,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,3.75,Meeting,190,10,1708117,1625696,100000003,100000013,100000005,100000002
8/3/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Sirius Cybernetics Corp.,API v2.0 update,2.75,Meeting,190,10,1061038,1516861,100000003,100000013,100000007,100000002
7/10/2014,open,locked,Shirley Weise,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,0,Meeting,190,10,1134835,1748279,100000003,100000013,100000005,100000002
7/25/2014,open,locked,Ray Price,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,4,Meeting,190,10,1471654,1467174,100000003,100000013,100000005,100000002
6/6/2014,open,locked,Shirley Weise,na,Active,Employee,North Central Positronics,New product lineup,2,Meeting,190,10,1890333,1827065,100000003,100000010,100000009,100000002
6/15/2014,open,locked,Ray Price,na,Active,Employee,Nakatomi Trading Corp.,Cloud migration,5.5,Meeting,190,10,1491466,1555102,100000003,100000000,100000014,100000002
6/9/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,Payroll integration,1,Meeting,190,10,1831147,1540968,100000003,100000006,100000005,100000002
7/2/2014,open,locked,Paul Pilkington,na,Active,Employee,Stark Industries,API v2.0 update,3.5,Meeting,190,10,1894934,1190947,100000003,100000004,100000007,100000002
6/11/2014,open,locked,Paul Pilkington,na,Active,Employee,Stark Industries,Payroll integration,1.25,Meeting,190,10,1994058,1378344,100000003,100000004,100000005,100000002
8/12/2014,open,locked,Gregory Standifer,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,5,Meeting,190,10,1444873,1143882,100000003,100000008,100000012,100000002
7/11/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,5,Meeting,190,10,1715337,1328877,100000003,100000008,100000012,100000002
8/3/2014,open,locked,Gregory Standifer,na,Active,Employee,Western Gas & Electric,Cloud migration,5.75,Meeting,190,10,1935951,1733178,100000003,100000008,100000014,100000002
8/21/2014,open,locked,Jackie Winfield,na,Active,Employee,Western Gas & Electric,Project Molybdenum,5.5,Meeting,190,10,1407240,1438947,100000003,100000008,100000001,100000002
6/21/2014,open,locked,William Borden,na,Active,Employee,North Central Positronics,Project Molybdenum,4.5,Meeting,190,10,1328252,1257303,100000003,100000010,100000001,100000002
6/17/2014,open,locked,Gregory Standifer,na,Active,Employee,Nakatomi Trading Corp.,Export feature,4.5,Meeting,190,10,1292206,1345310,100000003,100000000,100000015,100000002
6/5/2014,open,locked,Jackie Winfield,na,Active,Employee,Sirius Cybernetics Corp.,Fall marketing campaign,1.25,Meeting,190,10,1050605,1683367,100000003,100000013,100000012,100000002
8/19/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Mammoth Pictures,Project Molybdenum,1.5,Meeting,190,10,1995473,1348041,100000003,100000006,100000001,100000002
7/15/2014,open,locked,Claudia Mendes,na,Active,Employee,Stark Industries,API v2.0 update,2,Meeting,190,10,1429913,1623164,100000003,100000004,100000007,100000002
8/25/2014,open,locked,Claudia Mendes,na,Active,Employee,QWERTY Logistics,Export feature,4,Meeting,190,10,1003872,1603442,100000003,100000011,100000015,100000002
6/14/2014,open,locked,Michael Bonner,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,1.25,Meeting,190,10,1670569,1291273,100000003,100000013,100000005,100000002
